"","lng","lat","lterid","year","month","ppt","tmean"
"5543",-80.85,25.47,"FCE",1992,"11",118.930000305176,24.3999996185303
"5544",-80.85,25.47,"FCE",1992,"12",2.99000000953674,20.5950012207031
"5545",-80.85,25.47,"FCE",1993,"01",97.2300033569336,21.9300003051758
"5546",-80.85,25.47,"FCE",1993,"02",41.560001373291,19.4899997711182
"5547",-80.85,25.47,"FCE",1993,"03",77.5100021362305,20.5100002288818
"5548",-80.85,25.47,"FCE",1993,"04",59.6100006103516,22.0699996948242
"5549",-80.85,25.47,"FCE",1993,"05",95.4300003051758,24.5699996948242
"5550",-80.85,25.47,"FCE",1993,"06",130.910003662109,27.5099983215332
"5551",-80.85,25.47,"FCE",1993,"07",112.599998474121,28.6450004577637
"5552",-80.85,25.47,"FCE",1993,"08",114.309997558594,28.4599990844727
"5553",-80.85,25.47,"FCE",1993,"09",157.460006713867,27.9550018310547
"5554",-80.85,25.47,"FCE",1993,"10",204.600006103516,26.7299995422363
"5555",-80.85,25.47,"FCE",1993,"11",4.36999988555908,23.6499996185303
"5556",-80.85,25.47,"FCE",1993,"12",13.6499996185303,19.2399997711182
"5557",-80.85,25.47,"FCE",1994,"01",33.4900016784668,19.9549999237061
"5558",-80.85,25.47,"FCE",1994,"02",57.4000015258789,21.8199996948242
"5559",-80.85,25.47,"FCE",1994,"03",10.2399997711182,21.7749996185303
"5560",-80.85,25.47,"FCE",1994,"04",95.8300018310547,24.3099994659424
"5561",-80.85,25.47,"FCE",1994,"05",104.23999786377,25.9300003051758
"5562",-80.85,25.47,"FCE",1994,"06",183.059997558594,27.9200000762939
"5563",-80.85,25.47,"FCE",1994,"07",61.3400001525879,28.2049980163574
"5564",-80.85,25.47,"FCE",1994,"08",127.059997558594,28.0999984741211
"5565",-80.85,25.47,"FCE",1994,"09",262.070007324219,27.6049995422363
"5566",-80.85,25.47,"FCE",1994,"10",196.410003662109,26.4249992370605
"5567",-80.85,25.47,"FCE",1994,"11",211.380004882812,24.7150001525879
"5568",-80.85,25.47,"FCE",1994,"12",149.339996337891,21.8600006103516
"5569",-80.85,25.47,"FCE",1995,"01",77.4899978637695,19.0650005340576
"5570",-80.85,25.47,"FCE",1995,"02",36.189998626709,19.2999992370605
"5571",-80.85,25.47,"FCE",1995,"03",36.9099998474121,21.9150009155273
"5572",-80.85,25.47,"FCE",1995,"04",80.9599990844727,23.9799995422363
"5573",-80.85,25.47,"FCE",1995,"05",79.6699981689453,26.8600006103516
"5574",-80.85,25.47,"FCE",1995,"06",393.25,27.0699996948242
"5575",-80.85,25.47,"FCE",1995,"07",240.570007324219,28.2900009155273
"5576",-80.85,25.47,"FCE",1995,"08",255.639999389648,28.6549987792969
"5577",-80.85,25.47,"FCE",1995,"09",192.869995117188,28.2299995422363
"5578",-80.85,25.47,"FCE",1995,"10",265.25,27.4349994659424
"5579",-80.85,25.47,"FCE",1995,"11",9.35000038146973,22.3549995422363
"5580",-80.85,25.47,"FCE",1995,"12",32.4199981689453,18.9400005340576
"5581",-80.85,25.47,"FCE",1996,"01",42.060001373291,19.0100002288818
"5582",-80.85,25.47,"FCE",1996,"02",17.0599994659424,18.5499992370605
"5583",-80.85,25.47,"FCE",1996,"03",70.1800003051758,19.5100002288818
"5584",-80.85,25.47,"FCE",1996,"04",65.75,22.9300003051758
"5585",-80.85,25.47,"FCE",1996,"05",198.139999389648,25.7999992370605
"5586",-80.85,25.47,"FCE",1996,"06",319.720001220703,27.1700000762939
"5587",-80.85,25.47,"FCE",1996,"07",120.98999786377,28.9650001525879
"5588",-80.85,25.47,"FCE",1996,"08",196.210006713867,28.3799991607666
"5589",-80.85,25.47,"FCE",1996,"09",128.899993896484,28.4700012207031
"5590",-80.85,25.47,"FCE",1996,"10",207.960006713867,25.9150009155273
"5591",-80.85,25.47,"FCE",1996,"11",1.14999997615814,23.0799999237061
"5592",-80.85,25.47,"FCE",1996,"12",13.7299995422363,20.5950012207031
"5593",-80.85,25.47,"FCE",1997,"01",38.0499992370605,19.6200008392334
"5594",-80.85,25.47,"FCE",1997,"02",29.0699996948242,22.5900001525879
"5595",-80.85,25.47,"FCE",1997,"03",56.3699989318848,23.6549987792969
"5596",-80.85,25.47,"FCE",1997,"04",56.0400009155273,23.8299999237061
"5597",-80.85,25.47,"FCE",1997,"05",176,26.3400001525879
"5598",-80.85,25.47,"FCE",1997,"06",507.299987792969,27.8299980163574
"5599",-80.85,25.47,"FCE",1997,"07",175.339996337891,28.9150009155273
"5600",-80.85,25.47,"FCE",1997,"08",184.889999389648,29.125
"5601",-80.85,25.47,"FCE",1997,"09",162.059997558594,28.0599994659424
"5602",-80.85,25.47,"FCE",1997,"10",45.5299987792969,25.810001373291
"5603",-80.85,25.47,"FCE",1997,"11",79.3399963378906,22.9850006103516
"5604",-80.85,25.47,"FCE",1997,"12",186.490005493164,20.4449996948242
"5605",-80.85,25.47,"FCE",1998,"01",42.5299987792969,20.5349998474121
"5606",-80.85,25.47,"FCE",1998,"02",179.449996948242,20.0450000762939
"5607",-80.85,25.47,"FCE",1998,"03",121.080001831055,20.4750003814697
"5608",-80.85,25.47,"FCE",1998,"04",2.73000001907349,23.3450012207031
"5609",-80.85,25.47,"FCE",1998,"05",102.569999694824,26.0850009918213
"5610",-80.85,25.47,"FCE",1998,"06",122.190002441406,28.875
"5611",-80.85,25.47,"FCE",1998,"07",184.679992675781,28.8600006103516
"5612",-80.85,25.47,"FCE",1998,"08",247.279998779297,29.0349998474121
"5613",-80.85,25.47,"FCE",1998,"09",284.070007324219,28.2849998474121
"5614",-80.85,25.47,"FCE",1998,"10",108.720001220703,26.7049999237061
"5615",-80.85,25.47,"FCE",1998,"11",83.7399978637695,24.125
"5616",-80.85,25.47,"FCE",1998,"12",11.1899995803833,22.0099983215332
"5617",-80.85,25.47,"FCE",1999,"01",84.3300018310547,20.3299999237061
"5618",-80.85,25.47,"FCE",1999,"02",13.7700004577637,19.875
"5619",-80.85,25.47,"FCE",1999,"03",16.9099998474121,19.9500007629395
"5620",-80.85,25.47,"FCE",1999,"04",31.8899993896484,23.8450012207031
"5621",-80.85,25.47,"FCE",1999,"05",215.720001220703,24.814998626709
"5622",-80.85,25.47,"FCE",1999,"06",450.619995117188,26.6900005340576
"5623",-80.85,25.47,"FCE",1999,"07",164.850006103516,28.2299995422363
"5624",-80.85,25.47,"FCE",1999,"08",235.350006103516,28.5900001525879
"5625",-80.85,25.47,"FCE",1999,"09",358.850006103516,27.7649993896484
"5626",-80.85,25.47,"FCE",1999,"10",309.480010986328,25.8549995422363
"5627",-80.85,25.47,"FCE",1999,"11",26.6200008392334,22.6100006103516
"5628",-80.85,25.47,"FCE",1999,"12",13.25,20.3400001525879
"5629",-80.85,25.47,"FCE",2000,"01",12.4099998474121,19.1399993896484
"5630",-80.85,25.47,"FCE",2000,"02",17.5699996948242,19.4950008392334
"5631",-80.85,25.47,"FCE",2000,"03",32.6300010681152,22.2199993133545
"5632",-80.85,25.47,"FCE",2000,"04",106.199996948242,22.564998626709
"5633",-80.85,25.47,"FCE",2000,"05",58.6399993896484,25.1300010681152
"5634",-80.85,25.47,"FCE",2000,"06",203.860000610352,26.8199996948242
"5635",-80.85,25.47,"FCE",2000,"07",190.279998779297,27.9549980163574
"5636",-80.85,25.47,"FCE",2000,"08",187.839996337891,27.9500007629395
"5637",-80.85,25.47,"FCE",2000,"09",226.860000610352,28.1499996185303
"5638",-80.85,25.47,"FCE",2000,"10",167.259994506836,24.9949989318848
"5639",-80.85,25.47,"FCE",2000,"11",3.98000001907349,22.0699996948242
"5640",-80.85,25.47,"FCE",2000,"12",30.5499992370605,19.7900009155273
"5641",-80.85,25.47,"FCE",2001,"01",13.0900001525879,15.6899995803833
"5642",-80.85,25.47,"FCE",2001,"02",1.27999997138977,22.1000003814697
"5643",-80.85,25.47,"FCE",2001,"03",76.2300033569336,21.5750007629395
"5644",-80.85,25.47,"FCE",2001,"04",68.7399978637695,22.8500003814697
"5645",-80.85,25.47,"FCE",2001,"05",130.259994506836,23.8850002288818
"5646",-80.85,25.47,"FCE",2001,"06",178.339996337891,27.1000003814697
"5647",-80.85,25.47,"FCE",2001,"07",178.229995727539,27.6149997711182
"5648",-80.85,25.47,"FCE",2001,"08",258.200012207031,28.4949989318848
"5649",-80.85,25.47,"FCE",2001,"09",340.309997558594,27.3400001525879
"5650",-80.85,25.47,"FCE",2001,"10",200.899993896484,26.0499992370605
"5651",-80.85,25.47,"FCE",2001,"11",25.3799991607666,22.6500015258789
"5652",-80.85,25.47,"FCE",2001,"12",31.7900009155273,21.9200000762939
"5653",-80.85,25.47,"FCE",2002,"01",25.2600002288818,19.9549999237061
"5654",-80.85,25.47,"FCE",2002,"02",99.4599990844727,20.3850002288818
"5655",-80.85,25.47,"FCE",2002,"03",33.689998626709,22.5900001525879
"5656",-80.85,25.47,"FCE",2002,"04",33.3800010681152,24.1599998474121
"5657",-80.85,25.47,"FCE",2002,"05",159.460006713867,25.685001373291
"5658",-80.85,25.47,"FCE",2002,"06",480.329986572266,26.6550006866455
"5659",-80.85,25.47,"FCE",2002,"07",241.470001220703,28.0099983215332
"5660",-80.85,25.47,"FCE",2002,"08",293.690002441406,28.2250003814697
"5661",-80.85,25.47,"FCE",2002,"09",172.190002441406,28.0400009155273
"5662",-80.85,25.47,"FCE",2002,"10",113.360000610352,26.7249984741211
"5663",-80.85,25.47,"FCE",2002,"11",64.8899993896484,22.2000007629395
"5664",-80.85,25.47,"FCE",2002,"12",107.25,20.0750007629395
"5665",-80.85,25.47,"FCE",2003,"01",11.3699998855591,16.1300010681152
"5666",-80.85,25.47,"FCE",2003,"02",30.9899997711182,21.1650009155273
"5667",-80.85,25.47,"FCE",2003,"03",133.710006713867,24.8349990844727
"5668",-80.85,25.47,"FCE",2003,"04",91.4400024414062,22.3549995422363
"5669",-80.85,25.47,"FCE",2003,"05",344.079986572266,26.1800003051758
"5670",-80.85,25.47,"FCE",2003,"06",246.110000610352,27.4650001525879
"5671",-80.85,25.47,"FCE",2003,"07",116.319999694824,28.3600006103516
"5672",-80.85,25.47,"FCE",2003,"08",382.359985351562,27.9449996948242
"5673",-80.85,25.47,"FCE",2003,"09",359.390014648438,27.9049987792969
"5674",-80.85,25.47,"FCE",2003,"10",28.75,26.5900001525879
"5675",-80.85,25.47,"FCE",2003,"11",116.169998168945,23.9650001525879
"5676",-80.85,25.47,"FCE",2003,"12",31.4799995422363,18.3400001525879
"5677",-80.85,25.47,"FCE",2004,"01",56.4300003051758,18.1800003051758
"5678",-80.85,25.47,"FCE",2004,"02",71.4100036621094,20.4099998474121
"5679",-80.85,25.47,"FCE",2004,"03",6.73999977111816,21.3950004577637
"5680",-80.85,25.47,"FCE",2004,"04",70.8399963378906,21.7099990844727
"5681",-80.85,25.47,"FCE",2004,"05",24.6599998474121,24.9899997711182
"5682",-80.85,25.47,"FCE",2004,"06",115.860000610352,27.8299999237061
"5683",-80.85,25.47,"FCE",2004,"07",427.209991455078,27.7849998474121
"5684",-80.85,25.47,"FCE",2004,"08",295.350006103516,28.3600006103516
"5685",-80.85,25.47,"FCE",2004,"09",220.520004272461,27.8050003051758
"5686",-80.85,25.47,"FCE",2004,"10",103.720001220703,25.6900005340576
"5687",-80.85,25.47,"FCE",2004,"11",30.8899993896484,22.9300003051758
"5688",-80.85,25.47,"FCE",2004,"12",1.52999997138977,19.3899993896484
"5689",-80.85,25.47,"FCE",2005,"01",18.8400001525879,18.7849998474121
"5690",-80.85,25.47,"FCE",2005,"02",1.70000004768372,18.7999992370605
"5691",-80.85,25.47,"FCE",2005,"03",65.4499969482422,20.4799995422363
"5692",-80.85,25.47,"FCE",2005,"04",26.7399997711182,21.3549995422363
"5693",-80.85,25.47,"FCE",2005,"05",83.0199966430664,24.6049995422363
"5694",-80.85,25.47,"FCE",2005,"06",370.329986572266,26.9850006103516
"5695",-80.85,25.47,"FCE",2005,"07",107.48999786377,28.939998626709
"5696",-80.85,25.47,"FCE",2005,"08",313.720001220703,29.1599998474121
"5697",-80.85,25.47,"FCE",2005,"09",214.070007324219,28.7000007629395
"5698",-80.85,25.47,"FCE",2005,"10",140.949996948242,26.0550003051758
"5699",-80.85,25.47,"FCE",2005,"11",16.6900005340576,23.4549999237061
"5700",-80.85,25.47,"FCE",2005,"12",18.7199993133545,19.4249992370605
"5701",-80.85,25.47,"FCE",2006,"01",11.960000038147,19.2100009918213
"5702",-80.85,25.47,"FCE",2006,"02",91.8099975585938,18.4699993133545
"5703",-80.85,25.47,"FCE",2006,"03",6.28000020980835,20.6499996185303
"5704",-80.85,25.47,"FCE",2006,"04",32.439998626709,23.3250007629395
"5705",-80.85,25.47,"FCE",2006,"05",123.660003662109,24.6999988555908
"5706",-80.85,25.47,"FCE",2006,"06",292.149993896484,27.3400001525879
"5707",-80.85,25.47,"FCE",2006,"07",449.760009765625,27.6949996948242
"5708",-80.85,25.47,"FCE",2006,"08",341.390014648438,28.5349998474121
"5709",-80.85,25.47,"FCE",2006,"09",169.360000610352,28.1549987792969
"5710",-80.85,25.47,"FCE",2006,"10",19.6900005340576,25.6700000762939
"5711",-80.85,25.47,"FCE",2006,"11",19.7000007629395,21.7649993896484
"5712",-80.85,25.47,"FCE",2006,"12",44,22.5799999237061
"5713",-80.85,25.47,"FCE",2007,"01",78.4899978637695,21.2150001525879
"5714",-80.85,25.47,"FCE",2007,"02",36.1300010681152,19.2200012207031
"5715",-80.85,25.47,"FCE",2007,"03",38.2400016784668,21.8299999237061
"5716",-80.85,25.47,"FCE",2007,"04",153.740005493164,22.5349998474121
"5717",-80.85,25.47,"FCE",2007,"05",102.849998474121,24.6749992370605
"5718",-80.85,25.47,"FCE",2007,"06",315.600006103516,27.0850009918213
"5719",-80.85,25.47,"FCE",2007,"07",280.549987792969,28.7900009155273
"5720",-80.85,25.47,"FCE",2007,"08",157.600006103516,29.1000003814697
"5721",-80.85,25.47,"FCE",2007,"09",261.959991455078,28.125
"5722",-80.85,25.47,"FCE",2007,"10",252.929992675781,27.3050003051758
"5723",-80.85,25.47,"FCE",2007,"11",16.9200000762939,22.7350006103516
"5724",-80.85,25.47,"FCE",2007,"12",10.4899997711182,22.0949993133545
"5725",-80.85,25.47,"FCE",2008,"01",14.6800003051758,19.4249992370605
"5726",-80.85,25.47,"FCE",2008,"02",30.3799991607666,21.9799995422363
"5727",-80.85,25.47,"FCE",2008,"03",64.3000030517578,21.8649997711182
"5728",-80.85,25.47,"FCE",2008,"04",113.699996948242,23.1399993896484
"5729",-80.85,25.47,"FCE",2008,"05",16.8700008392334,25.7399978637695
"5730",-80.85,25.47,"FCE",2008,"06",250.580001831055,27.6350021362305
"5731",-80.85,25.47,"FCE",2008,"07",235.440002441406,27.9000015258789
"5732",-80.85,25.47,"FCE",2008,"08",396.739990234375,28.5699996948242
"5733",-80.85,25.47,"FCE",2008,"09",217.350006103516,28.2550010681152
"5734",-80.85,25.47,"FCE",2008,"10",84.4899978637695,25.3850002288818
"5735",-80.85,25.47,"FCE",2008,"11",10.3500003814697,21
"5736",-80.85,25.47,"FCE",2008,"12",15.1899995803833,20.6800003051758
"5737",-80.85,25.47,"FCE",2009,"01",4.19999980926514,18.3950004577637
"5738",-80.85,25.47,"FCE",2009,"02",10.7700004577637,18.0049991607666
"5739",-80.85,25.47,"FCE",2009,"03",35.8499984741211,20.8150005340576
"5740",-80.85,25.47,"FCE",2009,"04",4.38000011444092,23.4949989318848
"5741",-80.85,25.47,"FCE",2009,"05",348.5,25.7000007629395
"5742",-80.85,25.47,"FCE",2009,"06",289.649993896484,27.810001373291
"5743",-80.85,25.47,"FCE",2009,"07",212.759994506836,28.7949981689453
"5744",-80.85,25.47,"FCE",2009,"08",149.380004882812,29.1900005340576
"5745",-80.85,25.47,"FCE",2009,"09",201.630004882812,28.6549987792969
"5746",-80.85,25.47,"FCE",2009,"10",39.2200012207031,27.2250003814697
"5747",-80.85,25.47,"FCE",2009,"11",92.5999984741211,23.4650001525879
"5748",-80.85,25.47,"FCE",2009,"12",63.5099983215332,21.4949989318848
"5749",-80.85,25.47,"FCE",2010,"01",27.9599990844727,16.0699996948242
"5750",-80.85,25.47,"FCE",2010,"02",79.8000030517578,16.7999992370605
"5751",-80.85,25.47,"FCE",2010,"03",56.3300018310547,18.1149997711182
"5752",-80.85,25.47,"FCE",2010,"04",104.349998474121,22.5699996948242
"5753",-80.85,25.47,"FCE",2010,"05",88.4000015258789,26.7150001525879
"5754",-80.85,25.47,"FCE",2010,"06",131.949996948242,29.3700008392334
"5755",-80.85,25.47,"FCE",2010,"07",284.570007324219,29.0400009155273
"5756",-80.85,25.47,"FCE",2010,"08",505.609985351562,29.3150005340576
"5757",-80.85,25.47,"FCE",2010,"09",256,28.4549999237061
"5758",-80.85,25.47,"FCE",2010,"10",37.2299995422363,25.8800010681152
"5759",-80.85,25.47,"FCE",2010,"11",67.8099975585938,22.3150005340576
"5760",-80.85,25.47,"FCE",2010,"12",18.1000003814697,15.4200000762939
"5761",-80.85,25.47,"FCE",2011,"01",63.2900009155273,18.1849994659424
"5762",-80.85,25.47,"FCE",2011,"02",5.63000011444092,20.4650001525879
"5763",-80.85,25.47,"FCE",2011,"03",36.5299987792969,21.5300006866455
"5764",-80.85,25.47,"FCE",2011,"04",21.0200004577637,25.0200004577637
"5765",-80.85,25.47,"FCE",2011,"05",104.480003356934,25.7650012969971
"5766",-80.85,25.47,"FCE",2011,"06",203.059997558594,27.5450000762939
"5767",-80.85,25.47,"FCE",2011,"07",228.050003051758,28.4500007629395
"5768",-80.85,25.47,"FCE",2011,"08",261.540008544922,28.8899993896484
"5769",-80.85,25.47,"FCE",2011,"09",260.649993896484,28.3950004577637
"5770",-80.85,25.47,"FCE",2011,"10",175.050003051758,25.3999996185303
"5771",-80.85,25.47,"FCE",2011,"11",32.2299995422363,23.3500003814697
"5772",-80.85,25.47,"FCE",2011,"12",7.23999977111816,21.3899993896484
"5773",-80.85,25.47,"FCE",2012,"01",2.88000011444092,18.6650009155273
"5774",-80.85,25.47,"FCE",2012,"02",53.0200004577637,21.4799995422363
"5775",-80.85,25.47,"FCE",2012,"03",36.3199996948242,22.4549999237061
"5776",-80.85,25.47,"FCE",2012,"04",200.460006713867,22.8699989318848
"5777",-80.85,25.47,"FCE",2012,"05",160.699996948242,25.8799991607666
"5778",-80.85,25.47,"FCE",2012,"06",220.470001220703,27.6150016784668
"5779",-80.85,25.47,"FCE",2012,"07",211.039993286133,28.1900005340576
"5780",-80.85,25.47,"FCE",2012,"08",316.489990234375,28.6399993896484
"5781",-80.85,25.47,"FCE",2012,"09",139.220001220703,28.0500011444092
"5782",-80.85,25.47,"FCE",2012,"10",215.630004882812,26.3400001525879
"5783",-80.85,25.47,"FCE",2012,"11",11.5699996948242,20.8050003051758
"5784",-80.85,25.47,"FCE",2012,"12",15.3500003814697,21.1700000762939
"5785",-80.85,25.47,"FCE",2013,"01",13.1000003814697,21.6300010681152
"5786",-80.85,25.47,"FCE",2013,"02",33.1599998474121,20.6649990081787
"5787",-80.85,25.47,"FCE",2013,"03",18.3700008392334,18.3649997711182
"5788",-80.85,25.47,"FCE",2013,"04",189.649993896484,24.1450004577637
"5789",-80.85,25.47,"FCE",2013,"05",298.380004882812,24.7950000762939
"5790",-80.85,25.47,"FCE",2013,"06",192.690002441406,27.8199996948242
"5791",-80.85,25.47,"FCE",2013,"07",280.649993896484,27.7999992370605
"5792",-80.85,25.47,"FCE",2013,"08",60.9700012207031,28.7749996185303
"5793",-80.85,25.47,"FCE",2013,"09",170.380004882812,28.1800003051758
"5794",-80.85,25.47,"FCE",2013,"10",54.7599983215332,26.5250015258789
"5795",-80.85,25.47,"FCE",2013,"11",116.150001525879,24.5750007629395
"5796",-80.85,25.47,"FCE",2013,"12",41.8199996948242,23.1349983215332
"5797",-80.85,25.47,"FCE",2014,"01",47.3400001525879,18.6200008392334
"5798",-80.85,25.47,"FCE",2014,"02",37.5699996948242,22.3699989318848
"5799",-80.85,25.47,"FCE",2014,"03",88.0199966430664,21.7250003814697
"5800",-80.85,25.47,"FCE",2014,"04",53.4500007629395,23.6700000762939
"5801",-80.85,25.47,"FCE",2014,"05",52.0800018310547,25.625
"5802",-80.85,25.47,"FCE",2014,"06",273.299987792969,27.0750007629395
"5803",-80.85,25.47,"FCE",2014,"07",287.200012207031,28.7250003814697
"5804",-80.85,25.47,"FCE",2014,"08",214.039993286133,29.2949981689453
"5805",-80.85,25.47,"FCE",2014,"09",211.330001831055,27.8250007629395
"5806",-80.85,25.47,"FCE",2014,"10",63.189998626709,26.0099983215332
"5807",-80.85,25.47,"FCE",2014,"11",58.6300010681152,21.6650009155273
"5808",-80.85,25.47,"FCE",2014,"12",10.5699996948242,20.6350002288818
"5809",-80.85,25.47,"FCE",2015,"01",9.35000038146973,20.4650001525879
"5810",-80.85,25.47,"FCE",2015,"02",43.6800003051758,18.3050003051758
"5811",-80.85,25.47,"FCE",2015,"03",41.7299995422363,23.4549999237061
"5812",-80.85,25.47,"FCE",2015,"04",137.789993286133,25.4249992370605
"5813",-80.85,25.47,"FCE",2015,"05",31.6599998474121,25.7250003814697
"5814",-80.85,25.47,"FCE",2015,"06",256.950012207031,27.6490020751953
"5815",-80.85,25.47,"FCE",2015,"07",185.779998779297,28.4700012207031
"5816",-80.85,25.47,"FCE",2015,"08",201.25,28.7490005493164
"5817",-80.85,25.47,"FCE",2015,"09",251.809997558594,28.4300022125244
"5818",-80.85,25.47,"FCE",2015,"10",79.1900024414062,26.7840003967285
"5819",-80.85,25.47,"FCE",2015,"11",63.2799987792969,25.6250019073486
"5820",-80.85,25.47,"FCE",2015,"12",197.199005126953,24.5850009918213
"5821",-80.85,25.47,"FCE",2016,"01",174.281997680664,18.9650001525879
"5822",-80.85,25.47,"FCE",2016,"02",44.3699989318848,19.0140018463135
"5823",-80.85,25.47,"FCE",2016,"03",25.7099990844727,23.310001373291
"5824",-80.85,25.47,"FCE",2016,"04",16.82200050354,23.9540004730225
"5825",-80.85,25.47,"FCE",2016,"05",126.36799621582,26.0900020599365
"5826",-80.85,25.47,"FCE",2016,"06",265.321014404297,28.4660015106201
"5827",-80.85,25.47,"FCE",2016,"07",197.932006835938,29.2960014343262
